CAE_NAME,WIN_NAME,VALUE_EURO,CPV,ISO_COUNTRY_CODE
SPITAL CLINIC JUDETEAN DE URGENTA ORADEA,MEDICAL GRUP,404150.0,3314,RO
"Scoala de Subofiteri de Pompieri si Protectie Civila ""Pavel Zaganescu"" Boldesti",RARE_SUPPLIER,5037050.0,3581,RO
RARE_AUTHORITY,EUROPHARM HOLDING,385835.78,3364,RO
SPITALUL CLINIC JUDETEAN MURES,EUROPHARM HOLDING---MEDIPLUS EXIM,100071.79,3362,RO
CONSILIUL JUDETEAN GORJ,RARE_SUPPLIER,35862981.36,4523,RO
REGIA NATIONALA A PADURILOR - ROMSILVA RA,RARE_SUPPLIER,410929.23,7723,RO
INSPECTORATUL GENERAL AL POLITIEI ROMANE,DANCO PRO COMMUNICATION S.R.L.,2496606.0,6040,RO
Autoritatea Nationala de Management al Calitatii in Sanatate,RARE_SUPPLIER,1798.31,7512,RO
"Institutul de Boli Infectioase ""Prof. Dr. Matei Bals""",ALLIANCE HEALTHCARE ROMÃNIA SRL,1126557.7,3369,RO
Scoala de Agenti de Politie '' VASILE LASCAR'' Campina,RARE_SUPPLIER,912659.24,1510,RO
RARE_AUTHORITY,RARE_SUPPLIER,4213844.69,3023,RO
"Compania Nationala de Cai Ferate ""CFR"" - SA",RARE_SUPPLIER,2601714.15,9091,RO
"Colegiu National Militar ""Alexandru Ioan Cuza""---MINISTERUL APARARII NATIONALE - UNITATEA MILITARA 02068---Ministerul Apararii Nationale - U.M. 02022 Constanta---Ministerul Apararii Nationale - U.M. 02145 Constanta",MATRA S.R.L.,1179912.05,1554,RO
"BAZA DE APROVIZIONARE, GOSPODARIRE SI REPARATII",ADINA,11551835.82,3581,RO
"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",WECO TMC S.R.L.,518744.29,6042,RO
Spitalul Clinic Municipal de Urgenta Timisoara,RARE_SUPPLIER,237211.28,5042,RO
"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",FARMACEUTICA REMEDIA DISTRIBUTION & LOGISTICS S.R.L.,7336119.95,3360,RO
UNITATEA MILITARA 02301,TRAVEL TIME D&R S.R.L.,162.23,6042,RO
Municipiul Galati,RARE_SUPPLIER,3044442.61,4545,RO
SPITALUL  CLINIC JUDETEAN DE URGENTA BRAILA,ALLIANCE HEALTHCARE ROMANIA,6015553.16,3369,RO
Spitalul Judetean de Urgenta Miercurea Ciuc,RARE_SUPPLIER,1626595.86,3360,RO
SPITALUL CLINIC JUDETEAN DE URGENTA SIBIU,EUROPHARM HOLDING S.A.,5720658.32,3365,RO
RARE_AUTHORITY,RARE_SUPPLIER,32487349.75,4523,RO
SPITALUL CLINIC JUDETEAN MURES,ND PHARMA S.R.L.,87524.99,3362,RO
Institutul Oncologic Prof. Dr. I. Chiricuta Cluj-Napoca,VALDOMEDICA TRADING,1427536.05,3314,RO
Universitatea de Vest din Timisoara,RARE_SUPPLIER,57444.26,3800,RO
Spitalul Judetean de Urgenta Tulcea,RARE_SUPPLIER,3213148.01,3360,RO
"SPITALUL JUDETEAN DE URGENTA ""SF. PANTELIMON"" FOCSANI",PHARM AHEAD S.R.L.,1691923.84,3365,RO
Institutul Oncologic Prof. Dr. I. Chiricuta Cluj-Napoca,RARE_SUPPLIER,634444.57,1500,RO
MUNICIPIUL BUCURESTI,RARE_SUPPLIER,146788.88,7931,RO
"Institutul de Boli Infectioase ""Prof. Dr. Matei Bals""",BIOMEDICA MEDIZINPRODUKTE ROMANIA SRL,40338304.5,3369,RO
ADMINISTRATIA SPITALELOR SI SERVICIILOR MEDICALE BUCURESTI,RARE_SUPPLIER,227306.28,3310,RO
Directia Generala de Asistenta Sociala si Protectia Copilului Iasi,RARE_SUPPLIER,329854.82,1510,RO
RARE_AUTHORITY,RARE_SUPPLIER,2601240.24,3511,RO
Spitalul Judetean de Urgenta Tulcea,Medist,5935985.4,3369,RO
ADMINISTRATIA PREZIDENTIALA,TRAVEL TIME D&R S.R.L.,511225.92,6040,RO
Spitalul Clinic Judetean de Urgenta Targu.Mures,LIFETECH CONSULTING,2238815.32,3311,RO
SPITALUL JUDETEAN DE URGENTA DEVA,RARE_SUPPLIER,470374.14,1814,RO
SPITALUL JUDETEAN SATU MARE,EUROPHARM HOLDING,470852.23,3366,RO
Spital Clinic Judetean de Urgenta Arad,RARE_SUPPLIER,2221890.48,3314,RO
"Institutul de Boli Infectioase ""Prof. Dr. Matei Bals""",Sante International S.A.,40338304.5,3369,RO
"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",RARE_SUPPLIER,187597.92,1550,RO
Spital Clinic Judetean de Urgenta Arad,PAUL HARTMANN,5960624.83,3314,RO
National Institute of Public Health,RARE_SUPPLIER,567208.12,8514,RO
PENITENCIARUL DEVA,AMARIEI G. PETRU,258908.04,1530,RO
SPITALUL JUDETEAN DE URGENTA VALCEA,PARTNERS MEDICAL SOLUTION S.R.L.,1763918.82,3314,RO
"Spitalul Clinic de Urgenta pentru Copii ""Sf.Maria"" Iasi",TUNIC PROD S.R.L.,3064497.6,3369,RO
RARE_AUTHORITY,RARE_SUPPLIER,2321641.62,3970,RO
"Spitalul Clinic de Urgenta pentru Copii ""Sf. Ioan"" Galati",B.BRAUN MEDICAL,3472291.62,3314,RO
"SPITALUL ORASENESC ""DR. VALER RUSSU"" LUDUS",RARE_SUPPLIER,277835.05,3314,RO
SPITALUL CLINIC OBSTETRICA GINECOLOGIE CUZA-VODA,RARE_SUPPLIER,828317.42,3369,RO
"Spitalul Clinic de Urgenta pentru Copii ""Grigore Alexandrescu""",RARE_SUPPLIER,4856.73,3314,RO
"Inspectoratul pentru Situatii de Urgenta ""Dealul Spirii"" Bucuresti - Ilfov",FAST BROKERS - BROKER DE ASIGURARE,350168.06,6651,RO
SPITALUL JUDETEAN DE URGENTA BISTRITA,RARE_SUPPLIER,12052632.77,3360,RO
"Institutul de Diabet, Nutritie si Boli Metabolice ""Prof. dr. N. C. Paulescu""",RARE_SUPPLIER,1516945.62,3369,RO
SERVICIUL JUDETEAN DE AMBULANTA ARGES,DELUXE MEDICRAFTS,171191.17,3314,RO
R.A. ROMATSA - ADMINISTRATIA ROMANA A SERVICIILOR DE TRAFIC AERIAN,RARE_SUPPLIER,715308.69,9091,RO
SPITALUL CLINIC JUDETEAN MURES,EUROPHARM HOLDING,2386340.46,3365,RO
Universitatea din Bucuresti,Elta 90 Medical Research SRL,237553.83,3830,RO
SPITAL CLINIC JUDETEAN DE URGENTA ORADEA,PHARM AHEAD S.R.L.,2114831.88,3360,RO
"SPITALUL JUDETEAN ""DR.FOGOLYAN KRISTOF""SFANTU GHEORGHE",DONA. LOGISTICA,608017.56,3365,RO
SPITALUL CLINIC DE BOLI INFECTIOASE SI PNEUMOFTIZIOLOGIE DR VICTOR BABES TIMISOARA,COMPANIA NATIONALA UNIFARM,953.1,3365,RO
Ministerul Apararii Nationale - Unitatea Militara 02474 -Spitalul Militar de Urgenta Regina Maria,B.BRAUN MEDICAL,3201098.86,3360,RO
INSTITUTUL NATIONAL DE SANATATE PUBLICA,PARTNERS MEDICAL SOLUTION S.R.L.,163423.28,3379,RO
REGIA NATIONALA A PADURILOR - ROMSILVA RA -DIRECTIA SILVICA SUCEAVA,RARE_SUPPLIER,1364676.3,7721,RO
PENITENCIARUL TIMISOARA,RARE_SUPPLIER,503673.78,1500,RO
SPITALUL JUDETEAN DE URGENTA VALCEA,MEDIPLUS EXIM,10343973.6,3369,RO
"SPITALUL JUDETEAN DE URGENTA""SFANTUL IOAN CEL NOU""SUCEAVA",RARE_SUPPLIER,53080.5,3491,RO
Spitalul Judetean de Urgenta Tulcea,RARE_SUPPLIER,3715729.92,3983,RO
RARE_AUTHORITY,RARE_SUPPLIER,331642.16,3915,RO
RARE_AUTHORITY,RARE_SUPPLIER,10815318.38,7971,RO
SPITALUL CLINIC MUNICIPAL CLUJ-NAPOCA,RARE_SUPPLIER,1012798.54,3314,RO
SERVICIUL DE AMBULANTA JUDETEAN BUZAU,RARE_SUPPLIER,1039748.35,5011,RO
SPITALUL JUDETEAN DE URGENTA DEVA,B.BRAUN MEDICAL,2083799.0,3365,RO
RARE_AUTHORITY,RARE_SUPPLIER,71096.3,2495,RO
Spitalul Clinic de Obstetrica-Ginecologie Dr. I.A. Sbarcea Brasov,RARE_SUPPLIER,141140.26,5042,RO
"Spitalul Clinic de Urgenta ""Prof. Dr. Nicolae Oblu"" Iasi",ALLIANCE HEALTHCARE ROMANIA,4700648.19,3369,RO
PENITENCIARUL TULCEA,STEDYAN COM,500879.2,1500,RO
ENGIE ROMANIA S.A.,RARE_SUPPLIER,921915.0,3492,RO
Serviciul de Ambulanta al Judetului Timis,RARE_SUPPLIER,223166.31,1810,RO
"Universitatea de Medicina si Farmacie ""Iuliu Hatieganu"" Cluj-Napoca",BIO AQUA GROUP,1275438.56,3314,RO
"Spitalul Clinic de Urgenta ""Prof. Dr. Nicolae Oblu"" Iasi",MEDTRONIC ROMANIA,1277913.24,3318,RO
Penitenciarul cu Regim de Maxima Siguranta Arad,SIGISMUND COM,519739.47,1580,RO
"INSPECTORATUL  PENTRU  SITUATII  DE  URGENTA   "" HOREA""  AL  JUDETULUI  MURES---INSPECTORATUL PENTRU SITUATII DE URGENTA "" PODUL INALT"" AL JUDETULUI VASLUI---INSPECTORATUL PENTRU SITUATII DE URGENTA ""A.D.GHICA"" TELEORMAN---INSPECTORATUL PENTRU SITUATII DE URGENTA ""CPT.PUICA NICOLAE"" AL JUDETULUI ARGES---INSPECTORATUL PENTRU SITUATII DE URGENTA ""MATEI BASARAB"" AL JUDETULUI OLT---INSPECTORATUL PENTRU SITUATII DE URGENTA ""MIHAIL GRIGORE STURDZA"" AL JUDETULUI IASI---INSPECTORATUL PENTRU SITUATII DE URGENTA ""MR.CONSTANTIN ENE"" AL JUDETULUI BACAU---INSPECTORATUL PENTRU SITUATII DE URGENTA ""PETRODAVA"" AL JUDETULUI NEAMT---INSPECTORATUL PENTRU SITUATII DE URGENTA ""SEMENIC"" CARAS SEVERIN---INSPECTORATUL PENTRU SITUATII DE URGENTA ""SERBAN CANTACUZINO"" AL JUDETULUI PRAHOVA---INSPECTORATUL PENTRU SITUATII DE URGENTA ""SOMES"" AL JUDETULUI SATU MARE---INSPECTORATUL PENTRU SITUATII DE URGENTA ""UNIREA"" AL JUDETULUI ALBA---INSPECTORATUL PENTRU SITUATII DE URGENTA ANGHEL SALIGNY AL JUDETULUI VRANCEA---INSPECTORATUL PENTRU SITUATII DE URGENTA DELTA AL JUDETULUI TULCEA---INSPECTORATUL PENTRU SITUATII DE URGENTA GHEORGHE POP DE BASESTI AL JUDETULUI MARAMURES---INSPECTORATUL PENTRU SITUATII DE URGENTA IANCU DE HUNEDOARA AL JUDETULUI HUNEDOARA---INSPECTORATUL PENTRU SITUATII DE URGENTA MIHAI VITEAZUL  AL JUDETULUI COVASNA---INSPECTORATUL PENTRU SITUATII DE URGENTA NERON LUPASCU AL JUDETULUI BUZAU---INSPECTORATUL PENTRU SITUATII DE URGENTA NICOLAE IORGA AL JUDETULUI BOTOSANI---INSPECTORATUL PENTRU SITUATII DE URGENTA VASILE GOLDIS AL JUDETULUI ARAD---INSPECTORATUL PENTRU SITUATII DE URGENTA"" BISTRITA""---Inpectoratul pentru Situatii de Urgenta ""Barbu Stirbei"" al judetului Calarasi---Inspectoratul General pentru Situatii de Urgenta---Inspectoratul pentru Situatii de Urgenta ""Barbu Catargiu"" al Judetului Ialomita---Inspectoratul pentru Situatii de Urgenta ""Bucovina"" Suceava---Inspectoratul pentru Situatii de Urgenta ""Dealul Spirii"" Bucuresti - Ilfov---Inspectoratul pentru Situatii de Urgenta ""Dobrogea"" al judetului Constanta---Inspectoratul pentru Situatii de Urgenta ""Dunarea"" al judetului Braila---Inspectoratul pentru Situatii de Urgenta ""General Eremia Grigorescu"" al judetului Galati---Inspectoratul pentru Situatii de Urgenta ""Vlasca"" al judetului Giurgiu---Inspectoratul pentru Situatii de Urgenta ,,Oltul"" al judetului Harghita---Inspectoratul pentru Situatii de Urgenta Avram Iancu al judetului Cluj---Inspectoratul pentru Situatii de Urgenta BANAT al Judetului Timis---Inspectoratul pentru Situatii de Urgenta BASARAB I al jud. Dambovita---Inspectoratul pentru Situatii de Urgenta Drobeta---Inspectoratul pentru Situatii de Urgenta General Magheru al Judetului Valcea---Inspectoratul pentru Situatii de Urgenta Lt.col. Dumitru Petrescu---Inspectoratul pentru Situatii de Urgenta Oltenia -Dolj---Inspectoratul pentru Situatii de Urgenta Porolissum al judetului Salaj---Inspectoratul pentru Situatii de Urgenta âCpt. Dumitru Croitoruâ al Judetului Sibiu---Inspectoratul pentru SituaÅ£ii de UrgenÅ£Ä ""Å¢ara BÃ¢rsei"" al judeÅ£ului BraÅov---Inspectoratul pt. Situatii de Urgenta Crisana---U.M. 0490---Unitatea Speciala de Interventie Ã®n Situatii de Urgenta  U.M. NR. 0629",RARE_SUPPLIER,7866251.3,3234,RO
"Colegiu National Militar ""Alexandru Ioan Cuza""---MINISTERUL APARARII NATIONALE - UNITATEA MILITARA 02068---Ministerul Apararii Nationale - U.M. 02022 Constanta---Ministerul Apararii Nationale - U.M. 02145 Constanta",GRANBIS,1118957.68,1598,RO
SPITALUL JUDETEAN SATU MARE,RARE_SUPPLIER,2377220.1,3314,RO
SPITALUL JUDETEAN SATU MARE,FARMEXIM S.A.,2812179.79,3362,RO
SPITALUL JUDETEAN  DE URGENTA SLATINA,PRIME HEALTHCARE S.R.L.,1443083.08,3314,RO
SPITALUL JUDETEAN RESITA,MEDIPLUS EXIM,425615.01,3362,RO
RARE_AUTHORITY,BIO AQUA GROUP,72686.88,3843,RO
SPITALUL JUDETEAN SATU MARE,TZMO ROMANIA,3036207.5,3314,RO
Institutul Oncologic Prof. Dr. I. Chiricuta Cluj-Napoca,FARMACEUTICA REMEDIA DISTRIBUTION & LOGISTICS S.R.L.,64797686.61,3365,RO
Spitalul de Pediatrie Pitesti,MEDIPLUS EXIM,779953.56,3360,RO
RARE_AUTHORITY,RARE_SUPPLIER,145285.44,8520,RO
REGIA NATIONALA A PADURILOR - ROMSILVA RA,RARE_SUPPLIER,722069.04,7721,RO
Spitalul de Pneumoftiziologie Sibiu,RARE_SUPPLIER,106784.05,3314,RO
SPITALUL JUDETEAN SATU MARE,RARE_SUPPLIER,2608392.11,1510,RO
"Spitalul de REcuperare Cardiovasculara "" Dr. Benedek Geza"" Covasna",VETRO DESIGN,199756.9,3314,RO
MINISTERUL AFACERILOR INTERNE,RARE_SUPPLIER,609701.69,9123,RO
SPITALUL JUDETEAN SATU MARE,LIFETECH CONSULTING,2400687.15,3314,RO
Universitatea din Bucuresti,RARE_SUPPLIER,195835.07,3865,RO
SPITALUL JUDETEAN DE URGENTA  RESITA,MEDIPLUS EXIM,4111006.2,3365,RO
SPITALUL JUDETEAN SATU MARE,MEDICAL ORTOVIT,5590292.62,3318,RO
MUNICIPIUL ORADEA,RARE_SUPPLIER,110904.83,7731,RO
"SPITALUL MUNICIPAL ""SFINTII DOCTORI COSMA SI DAMIAN"" RADAUTI",B.BRAUN MEDICAL,4537265.76,3360,RO
SPITALUL CLINIC JUDETEAN MURES,MEDIPLUS EXIM,783395.86,3369,RO
SPITALUL JUDETEAN SATU MARE,NAFKA GRUP,3538627.88,3314,RO
Spital Clinic Judetean de Urgenta Arad,EXIMIA MEDICAL,1859588.75,3314,RO
Spitalul Clinic de Psihiatrie Prof. Dr. Alexandru Obregia,RARE_SUPPLIER,44762.84,3369,RO
SPITALUL JUDETEAN DE URGENTA TARGOVISTE,ALLIANCE HEALTHCARE ROMANIA,1643224.93,3365,RO
"Institutul de Pneumoftiziologie ""Marius Nasta""",TEHNO ELECTRO MEDICAL COMPANY S.R.L.,1633241.05,3314,RO
R.N.P. - ROMSILVA prin DIRECTIA SILVICA NEAMT,RARE_SUPPLIER,903307.32,7721,RO
"SPITALUL MUNICIPAL ""SFINTII DOCTORI COSMA SI DAMIAN"" RADAUTI",ALLIANCE HEALTHCARE ROMÃNIA SRL,4546300.64,3360,RO
PENITENCIARUL CRAIOVA,OLYMEL FLAMINGO FOOD S.R.L.,337230.85,1580,RO
"Universitatea de Medicina si Farmacie ""Iuliu Hatieganu"" Cluj-Napoca",RARE_SUPPLIER,9675.79,3369,RO
Ministerul Apararii - U.M 02175 Constanta,PHARMAFARM S.A.,3269851.97,3365,RO
SPITALUL JUDETEAN DE URGENTA VALCEA,FRESENIUS KABI ROMANIA,10343973.6,3369,RO
SPITALUL CLINIC OBSTETRICA GINECOLOGIE CUZA-VODA,RARE_SUPPLIER,1876644.78,3369,RO
Spitalul Clinic de Obstetrica-Ginecologie Dr. I.A. Sbarcea Brasov,Medist,141140.26,5042,RO
SPITALUL CLINIC JUDETEAN MURES,MEDIPLUS EXIM,992426.34,3361,RO
RARE_AUTHORITY,RARE_SUPPLIER,9516718.89,3310,RO
COMPANIA MUNICIPALA TERMOENERGETICA S.A.,RARE_SUPPLIER,2664370.37,4416,RO
Spital Clinic Judetean de Urgenta Arad,RARE_SUPPLIER,640397.27,3369,RO
REGIA NATIONALA A PADURILOR - ROMSILVA RA,RARE_SUPPLIER,2933593.51,7720,RO
Spitalul Clinic Judetean de Urgenta Targu.Mures,ECOLAB,42913.75,3363,RO
PENITENCIARUL  MIOVENI,PARHAN COM S.R.L.,200694.83,1500,RO
National Institute of Public Health,RARE_SUPPLIER,1248172.79,8514,RO
SPITALUL CLINIC JUDETEAN MURES,STRYKER ROMANIA,2291697.93,3318,RO
"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",JIMCO FARM S.R.L.,4020195.2,3369,RO
RARE_AUTHORITY,RARE_SUPPLIER,249564.01,3411,RO
UAT JUDETUL ALBA,RARE_SUPPLIER,8028705.84,6011,RO
RARE_AUTHORITY,RARE_SUPPLIER,181493.72,3492,RO
SECTOR 4 (PRIMARIA SECTORULUI 4 BUCURESTI),RARE_SUPPLIER,91725493.18,4523,RO
Spitalul de Pneumoftiziologie Sibiu,RARE_SUPPLIER,177152.5,3367,RO
"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",Sante International S.A.,4741958.75,3318,RO
REGIA NATIONALA A PADURILOR - ROMSILVA RA - DIRECÅ¢IA SILVICÄ SUCEAVA,RARE_SUPPLIER,7754.77,7721,RO
SPITALUL CLINIC DE RECUPERARE CLUJ-NAPOCA,LECONFEX,410330.18,1500,RO
MINISTERUL FINANTELOR PUBLICE,Compania Nationala de Transporturi Aeriene Romane TAROM,0.2,6040,RO
SPITALUL CLINIC JUDETEAN MURES,FRESENIUS KABI ROMANIA,488712.51,3369,RO
Societatea COMPLEXUL ENERGETIC OLTENIA SA,RARE_SUPPLIER,10284023.52,7971,RO
SPITALUL CLINIC DE RECUPERARE CLUJ-NAPOCA,MEDICAL TECHNOLOGIES INTERNATIONAL,2347616.25,3318,RO
Spital Clinic Judetean de Urgenta Arad,MEDIPLUS EXIM,9124828.75,3369,RO
SPITALUL  CLINIC JUDETEAN DE URGENTA BRAILA,ND PHARMA S.R.L.,9443477.54,3369,RO
SERVICIUL JUDETEAN DE AMBULANTA ARGES,TMS - TOP MEDICAL SUPPLIER,171191.17,3314,RO
Region Stockholm,RARE_SUPPLIER,1478342.29,3369,SE
RARE_AUTHORITY,RARE_SUPPLIER,3010461.35,9261,SE
BorÃ¥s kommun,RARE_SUPPLIER,470384.59,3120,SE
Region Dalarna,RARE_SUPPLIER,7996537.97,7962,SE
Region VÃ¤sternorrland,RARE_SUPPLIER,72974705.76,3360,SE
NORRKÃPINGS KOMMUN,RARE_SUPPLIER,4233461.28,5500,SE
RARE_AUTHORITY,RARE_SUPPLIER,398258.64,3168,SE
Region Stockholm - ServicefÃ¶rvaltningen,RARE_SUPPLIER,235192293.22,7962,SE
RARE_AUTHORITY,RARE_SUPPLIER,376307.67,4523,SE
Region Norrbotten,RARE_SUPPLIER,930817.15,3313,SE
Region JÃ¶nkÃ¶pings LÃ¤n,RARE_SUPPLIER,225784.6,3360,SE
Tullverket,RARE_SUPPLIER,54205883.8,7222,SE
Trafikverket Myndighet,SWECO Sverige AB,16933845.11,7100,SE
"Region SkÃ¥ne, Regionfastigheter",ÃF-Infrastructure AB,470384.59,7100,SE
Region JÃ¶nkÃ¶pings LÃ¤n,Mediplast AB,3763076.69,3370,SE
Stockholms universitet,RARE_SUPPLIER,1693384.51,2290,SE
Trafikverket Myndighet,WSP Sverige AB,3668999.77,7100,SE
Uppsala kommun,RARE_SUPPLIER,122299.99,8514,SE
Region ÃstergÃ¶tland,RARE_SUPPLIER,2822307.52,3314,SE
Statens inkÃ¶pscentral vid Kammarkollegiet,RARE_SUPPLIER,94076917.29,4881,SE
Trafikverket Myndighet,SWECO Sverige AB,1693384.51,7100,SE
Jokkmokks kommun,RARE_SUPPLIER,1411153.76,8510,SE
RARE_AUTHORITY,SWECO Sverige AB,37630.77,7941,SE
Karolinska Institutet,RARE_SUPPLIER,84669225.56,3800,SE
Kungsbacka kommun,RARE_SUPPLIER,45156920.3,4526,SE
Trafikverket Myndighet,RARE_SUPPLIER,47038458.64,4523,SE
RARE_AUTHORITY,RARE_SUPPLIER,1537475.98,3168,SE
Trafikverket Myndighet,RARE_SUPPLIER,47038458.64,4523,SE
GÃ¶teborgs universitet,RARE_SUPPLIER,22578460.15,7225,SE
UmeÃ¥ kommun,RARE_SUPPLIER,526830.74,9000,SE
"Region SkÃ¥ne, Regionfastigheter",RARE_SUPPLIER,1505230.68,4521,SE
RARE_AUTHORITY,RARE_SUPPLIER,435042.52,7131,SE
NORRKÃPINGS KOMMUN,RARE_SUPPLIER,4233461.28,5500,SE
VÃ¤stra GÃ¶talandsregionen,RARE_SUPPLIER,2634153.68,5552,SE
Region JÃ¶nkÃ¶pings LÃ¤n,RARE_SUPPLIER,1881538.35,3318,SE
RARE_AUTHORITY,RARE_SUPPLIER,985561.52,7921,SE
Eskilstuna kommun,RARE_SUPPLIER,282230.75,5550,SE
AffÃ¤rskompetens Sverige,RARE_SUPPLIER,564461.5,7963,SE
"Region SkÃ¥ne, Koncernstab inkÃ¶p och ekonomistyrning",RARE_SUPPLIER,7526153.38,8059,SE
RARE_AUTHORITY,RARE_SUPPLIER,7526153.38,4531,SE
Region GÃ¤vleborg,RARE_SUPPLIER,14111537.59,5530,SE
RARE_AUTHORITY,RARE_SUPPLIER,470384.59,6511,SE
RARE_AUTHORITY,RARE_SUPPLIER,10617176.56,3020,SE
Region SÃ¶rmland och Region VÃ¤stmanland,RARE_SUPPLIER,10536614.74,8513,SE
Trafikverket Myndighet,RARE_SUPPLIER,1411153.76,7100,SE
Regeringskansliet,RARE_SUPPLIER,470384.59,8033,SE
Trafikverket Myndighet,RARE_SUPPLIER,2351922.93,7100,SE
Karolinska Institutet,RARE_SUPPLIER,47038458.64,3800,SE
Trafikverket Myndighet,RARE_SUPPLIER,47038458.64,4523,SE
KRONOFOGDEMYNDIGHETEN,RARE_SUPPLIER,1103828.91,5011,SE
Ronneby kommun,RARE_SUPPLIER,47038.46,9062,SE
Halmstads kommun,RARE_SUPPLIER,28223075.19,7225,SE
"Region SkÃ¥ne, Koncernstab inkÃ¶p och ekonomistyrning",RARE_SUPPLIER,1475346.18,3314,SE
ÃrebrobostÃ¤der Aktiebolag,RARE_SUPPLIER,477910.74,7980,SE
VÃRNAMO KOMMUN,WSP Sverige AB,3292692.11,7131,SE
HyresbostÃ¤der i NorrkÃ¶ping Aktiebolag,RARE_SUPPLIER,80.39,7131,SE
RARE_AUTHORITY,RARE_SUPPLIER,235192.29,7950,SE
RARE_AUTHORITY,RARE_SUPPLIER,564461.5,7100,SE
"Region SkÃ¥ne, Koncernstab inkÃ¶p och ekonomistyrning",RARE_SUPPLIER,613800.9,3310,SE
Region VÃ¤sterbotten,RARE_SUPPLIER,4703845.86,3310,SE
Region GÃ¤vleborg,RARE_SUPPLIER,11333957.52,3314,SE
Region Stockholm - ServicefÃ¶rvaltningen,RARE_SUPPLIER,20401123.54,5071,SE
RARE_AUTHORITY,RARE_SUPPLIER,1128923.01,7153,SE
Upphandlingscenter Falun BorlÃ¤nge-regionen,RARE_SUPPLIER,246390.38,7131,SE
Sveriges Radio Aktiebolag,RARE_SUPPLIER,2822307.52,7934,SE
AffÃ¤rskompetens Sverige,RARE_SUPPLIER,564461.5,7963,SE
Polismyndigheten,RARE_SUPPLIER,564461.5,7190,SE
Varbergs kommun,RARE_SUPPLIER,6585384.21,5512,SE
VÃ¤xjÃ¶ kommun,RARE_SUPPLIER,188153.83,7131,SE
Region JÃ¶nkÃ¶pings LÃ¤n,RARE_SUPPLIER,1010386.09,3310,SE
Eskilstuna kommun,RARE_SUPPLIER,29446075.11,8530,SE
FMV,RARE_SUPPLIER,658538.42,3952,SE
LantmÃ¤teriet,RARE_SUPPLIER,564461.5,7940,SE
RISE RESEARCH INSTITUTES OF SWEDEN AB,RARE_SUPPLIER,178328.0,3800,SE
RARE_AUTHORITY,RARE_SUPPLIER,2293538.8,7971,SE
RARE_AUTHORITY,RARE_SUPPLIER,14111537.59,9051,SE
RARE_AUTHORITY,Norconsult AB,4703845.86,7120,SE
Varbergs kommun,RARE_SUPPLIER,1693384.51,1580,SE
RARE_AUTHORITY,RARE_SUPPLIER,940769.17,7934,SE
Region Halland,RARE_SUPPLIER,32926921.05,7962,SE
RARE_AUTHORITY,RARE_SUPPLIER,748660.82,6651,SE
Region Kronoberg,RARE_SUPPLIER,34620305.56,7962,SE
RARE_AUTHORITY,RARE_SUPPLIER,42153.61,6611,SE
RARE_AUTHORITY,RARE_SUPPLIER,191205.69,5011,SE
Karolinska Institutet,RARE_SUPPLIER,78.18,7154,SE
VÃ¤stra GÃ¶talandsregionen,RARE_SUPPLIER,329269.21,3851,SE
Ãrebro kommun,RARE_SUPPLIER,131707684.2,8530,SE
Region JÃ¤mtland HÃ¤rjedalen,RARE_SUPPLIER,752615.34,3300,SE
Karolinska Institutet,RARE_SUPPLIER,84669225.56,3800,SE
Stockholms universitet,RARE_SUPPLIER,1881538.35,2410,SE
FMV,RARE_SUPPLIER,818484.42,3500,SE
VÃ¤stra MÃ¤lardalens KommunalfÃ¶rbund,RARE_SUPPLIER,2351922.93,5010,SE
FÃRSVARSMAKTEN,RARE_SUPPLIER,1505230.68,2200,SE
RARE_AUTHORITY,RARE_SUPPLIER,526830.74,7131,SE
FÃRSVARSMAKTEN,RARE_SUPPLIER,470384.59,5520,SE
Polismyndigheten,RARE_SUPPLIER,13641.15,9000,SE
Region JÃ¤mtland HÃ¤rjedalen,RARE_SUPPLIER,752615.34,3300,SE
Trafikverket Myndighet,RARE_SUPPLIER,4153256.3,3494,SE
Region Blekinge,RARE_SUPPLIER,2069692.18,3319,SE
ArbetsfÃ¶rmedlingen,RARE_SUPPLIER,2158379.74,9051,SE
RARE_AUTHORITY,RARE_SUPPLIER,1128923.01,7995,SE
ArbetsfÃ¶rmedlingen,RARE_SUPPLIER,2822307.52,7953,SE
Region VÃ¤sterbotten,RARE_SUPPLIER,4703845.86,3310,SE
RARE_AUTHORITY,RARE_SUPPLIER,37630.77,7130,SE
Karolinska Institutet,RARE_SUPPLIER,400000.0,4881,SE
Statens fastighetsverk,RARE_SUPPLIER,188153.83,7120,SE
"Region SkÃ¥ne, Koncernstab inkÃ¶p och ekonomistyrning",RARE_SUPPLIER,17498554.48,3360,SE
Stockholms lÃ¤ns sjukvÃ¥rdsomrÃ¥de,RARE_SUPPLIER,1881538.35,7954,SE
Trafikverket Myndighet,SWECO Sverige AB,376307.67,7131,SE
Region Stockholm - ServicefÃ¶rvaltningen,RARE_SUPPLIER,940769.17,3318,SE
